"depto","area","factor","sexo","uso_celular","tiene_celular","uso_internet"
2,1,72,2,1,2,2
2,1,72,1,NA,NA,NA
2,1,72,1,1,1,1
2,1,72,2,1,1,NA
2,1,72,1,2,2,NA
2,2,119,1,2,2,NA
2,2,119,2,1,1,2
2,2,119,1,2,2,NA
2,2,119,1,2,2,NA
2,2,119,2,NA,NA,NA
2,2,119,1,1,1,1
2,2,119,2,1,1,1
2,2,119,1,1,1,1
2,2,119,2,2,2,NA
2,2,119,2,1,2,2
2,2,119,2,1,1,1
2,2,119,1,2,2,NA
2,2,119,1,2,2,NA
2,2,119,2,1,1,1
2,2,119,2,1,1,1
2,2,119,1,2,2,NA
2,2,119,2,2,2,NA
2,2,119,1,1,1,1
2,2,119,2,1,1,1
2,2,119,2,1,1,1
2,2,119,2,1,1,NA
2,2,119,2,1,1,1
2,2,119,2,2,2,NA
2,2,119,2,2,2,NA
2,2,119,2,2,2,NA
2,2,119,1,1,1,1
2,2,119,2,1,1,1
2,2,119,1,1,1,1
2,2,119,2,1,2,NA
2,1,112,2,1,1,1
2,1,112,1,1,1,1
2,1,112,2,1,1,1
2,1,112,2,1,2,2
2,1,112,1,1,1,NA
2,1,112,2,1,1,1
2,1,112,1,1,1,1
2,1,112,2,1,1,1
2,1,112,1,2,2,NA
2,1,112,1,2,1,NA
2,1,112,1,2,2,NA
2,1,112,1,NA,NA,NA
2,1,112,2,1,1,1
2,1,112,1,1,2,1
2,1,112,1,1,2,1
2,1,112,1,NA,NA,NA
2,1,112,1,1,1,1
2,1,112,2,1,1,2
2,1,112,1,1,1,1
2,1,112,1,1,1,1
2,1,112,1,1,2,2
2,1,112,2,NA,NA,NA
2,1,112,2,1,1,NA
2,1,112,1,1,1,1
2,1,112,2,2,2,NA
2,1,112,1,1,1,NA
2,1,112,2,1,1,1
2,1,112,1,1,2,1
2,1,112,2,1,2,1
2,1,112,1,NA,NA,NA
2,1,112,1,1,1,1
2,1,112,2,1,1,2
2,1,112,2,2,2,NA
2,1,112,1,2,2,NA
2,1,112,2,2,2,NA
2,1,112,1,NA,NA,NA
2,1,112,2,NA,NA,NA
2,1,112,1,1,1,NA
2,1,112,2,1,1,NA
2,1,112,2,1,1,NA
2,1,112,1,1,1,1
2,1,112,1,1,1,1
2,1,112,2,1,1,2
2,1,112,1,1,2,2
2,1,112,2,2,2,NA
2,1,112,1,2,2,NA
2,1,112,1,NA,NA,NA
2,1,112,1,NA,NA,NA
2,1,112,1,NA,NA,NA
2,1,135,1,1,1,1
2,1,135,2,1,1,1
2,1,135,1,NA,NA,NA
2,1,135,1,1,1,1
2,1,135,2,1,2,1
2,1,135,2,2,2,NA
2,1,135,1,NA,NA,NA
2,1,135,1,1,1,NA
2,1,135,2,1,1,1
2,1,135,2,1,2,1
2,1,135,1,1,2,NA
2,1,135,2,1,1,NA
2,1,135,2,NA,NA,NA
2,1,135,1,1,1,1
2,1,135,2,1,1,1
2,1,135,2,1,1,1
2,1,135,2,1,1,1
2,1,135,2,2,2,NA
2,1,77,1,1,1,1
2,1,77,2,1,1,1
2,1,77,1,1,1,1
2,1,77,1,1,1,1
2,1,77,2,NA,NA,NA
2,1,77,1,1,1,NA
2,1,77,2,1,1,NA
2,1,77,2,1,1,NA
2,1,77,1,1,1,1
2,1,77,2,NA,NA,NA
2,1,77,1,1,1,NA
2,1,77,2,1,1,NA
2,1,77,1,1,1,NA
2,1,77,2,NA,NA,NA
2,1,77,1,1,1,1
2,1,77,1,1,1,NA
2,1,77,2,1,1,1
2,1,77,1,1,1,2
2,1,77,1,1,1,1
2,1,77,2,1,1,1
2,1,77,1,1,1,1
2,1,77,2,1,1,1
2,1,77,1,NA,NA,NA
2,1,77,1,2,2,NA
2,1,77,2,2,2,NA
2,1,77,1,2,2,NA
2,1,77,2,2,2,NA
2,1,77,1,2,2,1
2,1,77,2,2,2,1
2,1,77,2,2,2,1
2,1,77,2,1,1,1
2,1,77,1,1,1,NA
2,1,77,2,1,1,1
2,1,77,2,1,1,1
2,1,77,1,1,1,1
2,1,77,2,1,1,1
2,2,39,1,1,1,NA
2,2,39,2,1,1,NA
2,2,39,2,1,2,1
2,2,39,1,1,1,1
2,2,39,2,1,1,1
2,2,39,2,1,1,1
2,2,39,1,1,1,1
2,2,39,2,2,2,NA
2,2,39,1,NA,NA,NA
2,2,39,1,1,1,1
2,2,39,2,2,2,NA
2,2,39,1,1,1,1
2,2,39,2,1,1,1
2,2,39,1,2,2,NA
2,2,39,2,2,2,NA
2,2,39,1,1,2,NA
2,2,39,2,1,1,NA
2,2,39,1,1,1,2
2,2,39,2,1,1,NA
2,2,39,1,2,1,NA
2,2,39,2,1,1,NA
2,2,39,2,1,1,1
2,2,39,2,1,2,2
2,2,39,2,1,1,1
2,2,39,1,1,1,1
2,2,39,2,1,2,1
2,2,39,1,1,2,1
2,2,39,2,1,1,1
2,2,39,2,NA,NA,NA
2,2,39,1,1,1,NA
2,2,39,2,1,1,1
2,2,39,1,1,1,1
2,2,39,2,1,1,1
2,2,39,2,NA,NA,NA
2,2,39,1,1,1,1
2,2,39,2,1,1,1
2,2,39,1,1,2,1
2,2,39,1,1,1,1
2,2,39,1,NA,NA,NA
2,2,39,1,NA,NA,NA
2,2,39,1,2,2,NA
2,2,39,2,2,2,NA
2,2,39,1,1,1,1
2,2,39,1,1,1,1
2,2,39,1,1,1,1
2,2,39,2,2,2,NA
2,2,39,1,1,1,1
2,2,39,1,1,1,1
2,2,39,1,1,2,1
2,2,39,2,1,2,1
2,2,39,2,NA,NA,NA
2,2,39,1,NA,NA,NA
2,1,115,1,1,1,1
2,1,115,2,1,1,1
2,1,115,1,NA,NA,NA
2,1,115,1,1,1,NA
2,1,115,2,1,1,1
2,1,115,2,1,1,2
2,1,115,1,2,2,NA
2,1,115,1,2,2,NA
2,1,115,2,1,1,1
2,1,115,1,2,2,NA
2,1,115,2,NA,NA,NA
2,1,115,2,NA,NA,NA
2,1,115,2,1,1,NA
2,1,115,2,1,1,NA
2,1,115,2,1,1,1
2,1,115,1,1,1,1
2,1,115,2,2,2,NA
2,1,115,1,2,2,NA
2,1,115,2,2,2,NA
2,1,115,2,2,2,NA
2,1,115,2,2,1,2
2,1,115,1,1,1,NA
2,1,115,2,1,1,1
2,1,115,1,1,1,1
2,1,115,2,1,1,1
2,1,190,2,1,1,1
2,1,190,2,2,2,NA
2,1,190,1,1,1,1
2,1,190,1,1,2,NA
2,1,190,1,1,1,NA
2,1,190,2,1,1,2
2,1,190,2,2,1,2
2,1,190,1,1,1,1
2,1,190,1,1,1,1
2,1,190,1,1,1,NA
2,1,190,2,2,2,NA
2,1,167,2,1,1,1
2,1,167,1,1,1,1
2,1,167,2,1,1,1
2,1,167,2,1,1,1
2,1,167,1,1,1,1
2,1,167,2,2,2,NA
2,1,167,1,2,2,NA
2,1,167,2,1,1,NA
2,1,167,1,1,1,1
2,1,167,2,1,1,1
2,1,167,1,1,2,1
2,1,167,1,NA,NA,NA
2,1,167,2,1,1,1
2,1,167,1,1,1,1
2,1,167,2,1,1,1
2,1,167,1,1,1,1
2,1,167,1,1,2,1
2,1,167,1,1,1,1
2,1,167,2,2,2,NA
2,1,167,1,2,2,NA
2,2,127,2,1,1,1
2,2,127,2,NA,NA,NA
2,2,127,2,NA,NA,NA
2,2,127,1,1,1,NA
2,2,127,2,1,1,NA
2,2,127,2,2,2,NA
2,2,127,1,1,1,NA
2,2,127,2,1,1,NA
2,2,127,1,2,2,2
2,2,127,2,2,2,NA
2,2,127,2,NA,NA,NA
2,2,127,1,2,2,NA
2,2,127,2,1,1,NA
2,2,127,1,2,2,NA
2,2,127,1,2,2,NA
2,2,127,2,NA,NA,NA
2,2,127,1,1,1,NA
2,2,127,2,1,2,NA
2,2,127,2,2,2,NA
2,2,127,1,1,1,1
2,2,127,2,1,1,1
2,2,127,2,2,2,NA
2,2,127,2,NA,NA,NA
2,2,127,2,2,1,NA
2,2,127,1,1,1,1
2,2,127,1,1,1,1
2,2,127,2,2,2,NA
2,2,127,2,2,2,NA
2,2,127,1,NA,NA,NA
2,2,127,2,1,1,1
2,2,127,2,2,2,NA
2,2,127,1,2,2,NA
3,1,102,1,1,1,2
3,1,102,2,1,1,NA
3,1,102,1,1,1,NA
3,1,102,1,1,1,1
3,1,102,2,1,1,1
3,1,102,2,NA,NA,NA
3,1,102,1,NA,NA,NA
3,1,102,1,1,1,1
3,1,102,2,1,1,1
3,1,102,1,2,1,1
3,1,102,1,1,1,1
3,1,102,1,1,1,1
3,1,102,2,1,1,NA
3,1,352,2,2,2,NA
3,1,352,1,2,2,NA
3,1,352,1,1,1,2
3,1,352,2,2,2,NA
3,1,352,1,1,1,1
3,1,352,2,NA,NA,NA
3,1,352,2,1,1,2
3,1,352,2,1,1,2
3,1,352,1,1,1,1
3,1,352,2,1,1,1
3,1,352,1,1,1,NA
3,1,352,2,1,1,1
3,1,352,2,2,2,NA
3,1,352,2,2,2,1
3,1,352,2,2,2,NA
3,1,118,1,1,1,1
3,1,118,2,1,1,1
3,1,118,2,1,1,1
3,1,118,1,1,1,NA
3,1,118,2,1,1,1
3,1,118,2,NA,NA,NA
3,1,118,2,NA,NA,NA
3,1,118,2,1,1,1
3,1,118,2,1,1,NA
3,1,118,1,1,1,NA
3,1,118,2,1,1,NA
3,1,118,2,1,1,NA
3,1,118,2,NA,NA,NA
3,1,118,1,1,1,1
3,1,118,2,1,1,NA
3,1,118,1,1,1,NA
3,1,118,2,1,2,1
3,1,118,1,1,1,1
3,1,118,2,1,1,NA
3,1,118,1,1,1,1
3,1,118,2,1,2,1
3,1,118,1,NA,NA,NA
3,1,192,1,1,1,NA
3,1,192,2,1,1,1
3,1,192,2,2,2,NA
3,1,192,1,1,1,NA
3,1,192,1,1,1,NA
3,1,192,2,1,1,1
3,1,192,1,1,1,1
3,1,192,1,1,1,1
3,1,192,1,1,1,1
3,1,192,2,1,1,1
3,1,192,1,1,1,1
3,1,192,1,1,1,2
3,1,192,2,1,1,2
3,1,192,1,1,1,1
3,1,192,1,1,1,1
3,1,192,2,1,1,1
3,1,192,1,1,1,1
3,1,121,1,1,1,NA
3,1,121,2,1,1,NA
3,1,121,2,1,1,1
3,1,121,2,1,1,1
3,1,121,1,1,1,1
3,1,121,1,NA,NA,NA
3,1,121,2,1,1,1
3,1,121,2,1,1,1
3,1,121,1,1,1,1
3,1,121,1,1,1,1
3,1,121,1,2,2,NA
3,1,121,1,2,2,NA
3,1,121,2,2,2,NA
3,1,121,2,2,2,NA
3,1,121,1,1,1,2
3,1,121,2,1,1,1
3,1,121,2,1,1,NA
3,1,121,2,2,2,NA
3,1,121,1,2,2,NA
3,1,121,1,1,1,1
3,1,121,2,1,1,1
3,1,121,2,2,1,2
3,1,121,2,1,1,1
3,1,121,2,1,1,1
3,1,171,1,1,1,NA
3,1,171,2,1,1,NA
3,1,171,2,1,1,1
3,1,171,1,1,1,1
3,1,171,1,1,1,NA
3,1,171,2,1,1,1
3,1,171,1,1,1,NA
3,1,171,1,1,1,1
3,1,171,1,1,1,NA
3,1,171,2,1,1,1
3,1,171,1,1,1,1
3,1,171,1,1,1,1
3,1,171,2,1,1,NA
3,1,171,2,2,2,NA
3,1,171,2,1,1,1
3,1,171,2,1,1,1
3,1,171,2,2,1,NA
3,1,171,2,2,2,NA
3,2,103,1,1,1,1
3,2,103,2,1,1,1
3,2,103,2,2,2,NA
3,2,103,1,1,1,1
3,2,103,1,1,1,1
3,2,103,2,1,1,1
3,2,103,1,1,1,1
3,2,103,1,1,1,1
3,2,103,2,1,1,NA
3,2,103,1,1,1,1
3,2,103,1,1,1,1
3,2,103,2,NA,NA,NA
3,2,103,1,1,1,NA
3,2,103,2,1,1,1
3,2,103,2,NA,NA,NA
3,2,103,2,NA,NA,NA
3,2,103,1,1,1,1
3,2,103,2,1,1,1
3,2,103,1,1,1,2
3,2,103,2,1,1,1
3,2,103,1,1,1,1
3,2,103,2,1,2,1
3,2,103,1,1,1,1
3,2,103,2,1,1,1
3,2,103,1,1,1,1
3,2,103,2,1,2,NA
3,2,103,1,1,1,NA
3,2,103,2,2,2,NA
3,2,103,1,1,1,NA
3,2,103,1,2,2,NA
3,2,103,2,2,2,NA
3,2,103,2,1,1,NA
3,2,103,2,1,1,1
3,2,103,2,1,1,1
3,2,103,1,NA,NA,NA
3,1,284,1,1,1,1
3,1,284,2,1,1,1
3,1,284,1,2,2,1
3,1,284,1,2,2,NA
3,1,284,1,1,1,1
3,1,284,2,1,1,1
3,1,284,2,1,1,NA
3,1,284,1,1,2,1
3,1,284,2,2,2,NA
3,1,284,1,1,1,NA
3,1,284,2,1,1,2
3,1,284,2,2,2,NA
3,1,284,1,2,2,1
3,1,284,1,2,2,NA
3,1,284,1,NA,NA,NA
3,1,284,1,1,1,1
3,1,284,2,1,1,2
3,1,284,1,2,2,2
3,1,284,2,2,2,2
3,1,284,1,1,1,1
3,1,284,2,1,1,1
3,1,284,2,2,2,NA
3,2,168,1,1,1,1
3,2,168,2,2,2,NA
3,2,168,1,NA,NA,NA
3,2,168,2,NA,NA,NA
3,2,168,1,1,1,2
3,2,168,2,2,2,NA
3,2,168,2,1,1,1
3,2,168,2,2,2,NA
3,2,168,1,1,1,1
3,2,168,2,2,2,NA
3,2,168,1,1,1,1
3,2,168,1,2,2,2
3,2,168,1,2,2,NA
3,2,168,2,1,2,2
3,2,168,2,1,2,1
3,2,168,1,1,1,NA
3,2,168,2,2,2,NA
3,2,168,1,2,2,NA
3,2,168,1,NA,NA,NA
3,2,168,1,1,1,2
3,2,168,2,2,2,NA
3,2,168,2,1,1,1
3,2,168,1,1,1,1
3,2,168,2,NA,NA,NA
3,2,168,2,1,1,2
3,2,168,1,1,1,1
3,2,168,1,1,1,1
3,2,168,2,2,2,2
3,2,168,1,NA,NA,NA
3,2,168,2,NA,NA,NA
3,2,168,2,2,2,NA
3,2,168,2,2,1,2
3,2,168,1,1,1,1
3,2,168,2,2,2,NA
3,2,168,1,NA,NA,NA
3,2,168,1,NA,NA,NA
3,1,128,1,1,1,1
3,1,128,2,1,1,1
3,1,128,2,2,2,NA
3,1,128,1,1,1,1
3,1,128,2,1,1,NA
3,1,128,1,1,1,1
3,1,128,2,1,1,NA
3,1,128,1,1,1,NA
3,1,128,2,1,1,NA
3,1,128,1,1,1,NA
3,1,128,2,2,2,NA
3,1,128,1,1,1,1
3,1,128,1,2,2,NA
3,1,128,1,1,1,1
3,1,128,1,2,2,NA
3,1,128,1,1,1,2
3,1,128,1,1,1,2
3,1,128,2,2,2,NA
3,1,128,2,2,2,NA
3,1,128,1,2,2,NA
3,1,128,1,2,2,NA
3,1,128,2,2,2,NA
3,1,128,1,1,1,1
3,1,128,2,1,1,1
3,1,128,1,NA,NA,NA
3,1,124,1,1,1,1
3,1,124,2,2,2,NA
3,1,124,2,2,2,NA
3,1,124,2,NA,NA,NA
3,1,124,1,2,2,1
3,1,124,2,1,1,1
3,1,124,1,1,1,1
3,1,124,2,1,1,1
3,1,124,1,NA,NA,NA
3,1,124,1,1,1,1
3,1,124,2,1,1,1
3,1,124,2,1,1,1
3,1,124,2,1,1,1
3,1,124,2,1,1,1
3,1,124,1,1,1,1
3,1,124,2,2,2,NA
3,1,124,2,2,2,NA
3,1,124,2,2,2,NA
3,1,124,2,1,1,1
3,1,124,2,1,1,1
3,2,146,1,1,1,1
3,2,146,2,2,1,NA
3,2,146,2,2,2,NA
3,2,146,2,2,2,NA
3,2,146,1,NA,NA,NA
3,2,146,1,1,1,1
3,2,146,2,1,1,1
3,2,146,2,2,2,NA
3,2,146,1,NA,NA,NA
3,2,146,2,1,2,NA
3,2,146,2,1,1,NA
3,2,146,1,1,1,NA
3,2,146,1,1,2,1
3,2,146,2,1,2,1
3,2,146,1,1,1,NA
3,2,146,2,1,1,1
3,2,146,1,1,1,NA
3,2,146,1,2,2,2
3,2,146,1,NA,NA,NA
3,2,146,1,NA,NA,NA
3,2,146,1,1,1,1
3,2,146,2,1,1,1
3,2,146,2,2,2,NA
3,2,146,1,NA,NA,NA
3,2,146,2,NA,NA,NA
3,2,146,1,1,1,1
3,2,146,2,1,1,1
3,2,146,1,1,1,NA
3,2,146,1,1,1,NA
3,1,123,2,1,1,1
3,1,123,2,1,1,1
3,1,123,2,2,2,NA
3,1,123,1,1,1,NA
3,1,123,1,1,1,NA
3,1,123,1,1,1,1
3,1,123,2,1,1,1
3,1,123,2,1,1,NA
3,1,123,1,1,1,NA
3,1,123,1,1,1,NA
3,1,123,2,1,1,NA
3,1,123,2,1,1,NA
3,1,123,2,1,1,1
3,1,123,2,1,1,1
3,1,123,2,1,1,NA
3,1,123,1,1,1,1
3,1,123,2,1,1,NA
3,1,90,1,1,1,1
3,1,90,2,1,1,NA
3,1,90,2,1,1,NA
3,1,90,1,1,1,NA
3,1,90,1,1,1,1
3,1,90,2,1,1,1
3,1,90,2,1,1,1
3,1,90,2,1,1,NA
3,1,90,1,1,1,NA
3,1,90,2,1,1,1
3,1,90,2,1,1,1
3,1,90,1,1,1,1
3,1,90,2,1,1,NA
3,1,90,2,1,1,1
3,1,90,1,1,1,1
3,1,90,1,1,1,NA
3,1,90,2,2,2,NA
3,1,90,1,2,2,NA
3,1,90,1,1,1,2
3,1,90,2,1,1,1
3,1,90,1,2,2,NA
3,1,90,2,2,2,NA
3,1,171,1,1,1,NA
3,1,171,2,1,1,NA
3,1,171,2,2,2,NA
3,1,171,2,1,2,1
3,1,171,1,2,2,NA
3,1,171,1,1,1,1
3,1,171,2,1,1,NA
3,1,171,2,1,1,NA
3,1,171,1,1,1,1
3,1,171,2,1,1,NA
3,1,171,1,1,1,2
3,1,171,2,1,1,NA
3,1,171,2,1,1,NA
3,1,171,1,1,1,NA
3,1,171,1,1,1,NA
3,1,171,2,2,2,NA
3,1,171,1,1,1,NA
3,1,171,2,1,1,1
3,1,171,2,1,1,1
3,1,171,1,1,1,1
3,1,171,2,1,1,1
3,1,171,1,1,1,1
3,1,171,1,1,1,1
3,1,171,2,1,1,2
3,1,171,1,1,1,1
3,1,171,1,1,1,1
3,1,171,2,1,1,NA
3,1,171,2,1,1,1
3,1,171,2,1,2,1
3,1,171,2,2,2,NA
3,1,246,1,2,2,NA
3,1,246,2,2,2,NA
3,1,246,1,1,1,2
3,1,246,2,1,1,NA
3,1,246,1,1,1,1
3,1,246,2,1,1,1
3,1,246,1,NA,NA,NA
3,1,246,1,1,1,1
3,1,246,1,1,1,1
3,1,246,2,1,1,1
3,1,246,1,1,1,1
3,1,246,1,1,1,1
3,1,246,1,1,1,1
3,1,246,1,1,1,1
3,1,246,2,2,2,NA
3,1,246,2,1,1,NA
3,1,246,2,1,1,NA
3,1,246,2,2,2,NA
3,1,246,1,1,2,1
3,1,246,2,1,1,NA
3,1,246,2,1,1,NA
3,1,246,2,1,2,NA
3,1,246,2,1,2,NA
3,1,246,2,1,1,NA
3,1,246,2,2,2,NA
3,1,246,1,2,2,NA
3,1,246,2,1,1,1
3,1,246,2,NA,NA,NA
3,1,97,2,1,1,NA
3,1,97,1,1,1,NA
3,1,97,1,2,2,NA
3,1,97,2,2,2,NA
3,1,97,1,1,1,NA
3,1,97,2,1,1,NA
3,1,97,1,2,2,NA
3,1,97,1,2,2,NA
3,1,97,1,2,2,NA
3,1,97,1,2,2,NA
3,1,156,1,1,1,1
3,1,156,2,2,2,NA
3,1,156,2,1,1,1
3,1,156,1,1,1,1
3,1,156,1,1,1,1
3,1,156,1,1,1,1
3,1,156,1,1,1,1
3,1,156,2,1,1,1
3,1,156,2,1,1,1
3,1,156,1,1,1,1
3,1,156,1,1,1,2
3,1,156,2,1,1,NA
3,1,156,1,1,1,1
3,1,156,2,2,2,NA
3,1,156,2,1,1,2
3,1,156,1,1,1,2
3,1,156,1,1,1,2
3,1,156,2,2,2,NA
3,1,156,1,1,1,NA
3,1,156,2,1,1,1
3,1,156,1,NA,NA,NA
3,1,156,2,NA,NA,NA
3,1,71,2,1,1,NA
3,1,71,1,1,1,2
3,1,71,1,1,1,1
3,1,71,2,2,2,NA
3,1,71,1,2,1,NA
3,1,71,2,2,2,NA
3,1,71,2,NA,NA,NA
3,1,71,2,2,2,NA
3,1,71,2,2,1,NA
3,1,71,2,1,1,NA
3,1,71,2,1,1,NA
3,1,71,1,2,2,NA
3,1,71,2,2,2,NA
3,1,71,1,1,1,2
3,1,71,2,1,1,1
3,1,71,2,1,2,NA
3,1,71,2,NA,NA,NA
3,1,71,1,1,1,1
3,1,71,2,1,1,NA
3,1,71,2,1,1,1
3,1,71,2,2,2,NA
3,1,71,1,1,1,NA
3,1,71,2,1,1,NA
3,1,71,2,NA,NA,NA
3,1,71,1,1,1,1
3,1,71,2,1,1,1
3,1,71,2,1,1,1
3,1,71,1,1,1,1
3,1,71,2,1,1,1
3,1,105,2,2,1,NA
3,1,105,1,2,2,NA
3,1,105,2,NA,NA,NA
3,1,105,1,1,1,2
3,1,105,2,2,2,NA
3,1,105,1,1,2,1
3,1,105,1,2,2,NA
3,1,105,2,2,2,NA
3,1,105,1,1,1,1
3,1,105,2,1,1,2
3,1,105,1,1,1,1
3,1,105,2,1,1,NA
3,1,105,1,1,1,1
3,1,105,2,1,1,NA
3,1,105,1,1,1,1
3,1,105,2,1,1,1
3,1,105,2,1,1,1
3,1,105,2,2,2,2
3,1,247,1,2,2,NA
3,1,247,2,1,1,1
3,1,247,2,2,2,NA
3,1,247,2,1,2,1
3,1,247,1,2,2,NA
3,1,247,1,1,1,2
3,1,247,2,1,1,NA
3,1,247,1,NA,NA,NA
3,1,247,2,1,1,1
3,1,247,1,1,1,1
3,1,247,2,1,1,1
3,1,247,1,1,1,1
3,1,247,1,1,1,1
3,1,247,2,1,1,1
3,1,247,2,NA,NA,NA
3,1,247,1,1,1,1
3,1,247,2,1,1,2
3,1,247,2,NA,NA,NA
3,1,247,1,1,1,NA
3,1,247,2,1,1,1
3,1,247,1,1,1,1
3,1,247,2,2,2,NA
3,1,247,1,1,2,2
3,1,247,1,2,2,2
3,1,247,2,1,1,1
3,1,247,1,NA,NA,NA
3,1,247,1,1,1,1
3,1,53,1,1,1,1
3,1,53,2,2,2,NA
3,1,53,2,1,1,1
3,1,53,2,1,1,1
3,1,53,1,1,1,1
3,1,53,1,1,1,2
3,1,53,2,2,2,NA
3,1,53,2,2,2,NA
3,1,53,1,2,2,NA
3,1,53,2,1,1,NA
3,1,53,2,NA,NA,NA
3,1,53,1,2,2,NA
3,1,53,2,2,2,NA
3,1,53,2,2,2,NA
3,1,53,1,2,2,NA
3,1,53,1,2,2,NA
3,1,53,2,2,2,NA
3,1,53,1,1,1,NA
3,1,53,2,2,2,NA
3,1,53,2,2,2,NA
3,1,53,1,2,2,NA
3,1,53,1,1,1,1
4,1,106,1,1,1,1
4,1,106,2,1,1,1
4,1,106,1,1,1,1
4,1,106,1,1,1,1
4,1,106,2,1,1,2
4,1,106,1,2,2,NA
4,1,106,2,1,1,NA
4,1,106,1,1,1,1
4,1,106,2,2,2,NA
4,1,106,1,1,1,1
4,1,106,2,1,1,1
4,1,106,1,1,2,1
4,1,106,1,NA,NA,NA
4,1,106,1,1,1,1
4,1,106,2,1,1,1
4,1,106,1,2,1,NA
4,1,106,2,2,2,NA
4,1,106,2,1,1,1
4,1,106,2,1,1,2
4,1,106,2,NA,NA,NA
4,1,106,2,1,1,1
4,1,106,1,1,1,2
4,1,106,2,1,1,1
4,1,106,1,1,1,1
4,1,106,2,1,1,1
4,1,307,1,1,2,NA
4,1,307,2,1,1,NA
4,1,307,2,1,2,1
4,1,307,2,1,1,1
4,1,307,1,1,1,NA
4,1,307,2,1,1,1
4,1,307,1,NA,NA,NA
4,1,307,1,NA,NA,NA
4,1,307,1,1,1,1
4,1,307,2,1,1,1
4,1,307,2,NA,NA,NA
4,1,307,1,NA,NA,NA
4,1,307,1,1,1,1
4,1,307,2,1,1,1
4,1,307,1,NA,NA,NA
4,1,307,2,NA,NA,NA
4,1,307,1,1,1,1
4,1,307,2,1,1,NA
4,1,307,2,1,1,NA
4,1,307,1,1,1,1
4,1,307,1,1,1,1
4,1,307,2,1,1,1
4,1,307,1,1,1,1
4,1,307,1,2,2,NA
4,1,307,2,1,1,1
4,1,307,2,1,1,1
4,1,307,2,2,2,NA
4,1,307,2,2,2,1
4,1,307,1,2,2,NA
4,1,307,1,2,2,NA
4,1,307,2,2,2,NA
4,1,307,2,1,1,1
4,1,307,1,1,2,1
4,1,307,1,1,1,1
4,1,307,2,1,1,1
4,1,307,2,NA,NA,NA
4,1,307,2,1,1,1
4,1,307,2,1,1,NA
4,1,307,1,1,1,NA
4,1,307,1,2,2,NA
4,1,307,1,1,1,1
4,1,307,2,1,1,1
4,1,307,2,1,1,1
4,1,307,2,2,2,NA
4,1,307,1,1,1,1
4,1,307,2,2,2,NA
4,1,307,1,1,1,NA
4,1,307,2,1,1,1
4,1,307,2,1,1,NA
4,1,307,2,1,1,1
4,1,307,1,1,1,1
4,1,307,1,1,1,1
4,1,307,1,1,1,1
4,1,307,1,2,2,NA
4,1,307,2,2,2,NA
4,1,307,2,2,1,1
4,1,258,1,1,1,1
4,1,258,2,1,1,NA
4,1,258,2,NA,NA,NA
4,1,258,1,1,1,1
4,1,258,2,1,1,2
4,1,258,1,2,2,NA
4,1,258,1,NA,NA,NA
4,1,258,1,NA,NA,NA
4,1,258,1,1,1,1
4,1,258,2,1,1,2
4,1,258,1,1,1,1
4,1,258,2,1,1,2
4,1,258,2,1,1,1
4,1,258,2,1,1,1
4,1,258,2,1,1,1
4,1,258,1,1,1,NA
4,1,258,2,1,1,NA
4,1,258,2,1,1,NA
4,1,258,2,1,1,NA
4,1,258,2,2,2,NA
4,1,258,2,1,1,2
4,1,258,2,1,1,1
4,1,258,1,1,1,1
4,1,258,2,1,1,1
4,1,258,1,1,2,NA
4,1,258,1,2,2,NA
4,1,258,1,2,2,NA
4,1,258,2,NA,NA,NA
4,1,258,2,2,2,NA
4,1,258,2,1,1,1
4,1,258,2,2,2,NA
4,1,258,2,NA,NA,NA
4,1,258,2,1,1,1
4,1,258,2,1,1,1
4,1,258,2,1,2,1
4,1,258,2,2,2,NA
4,1,258,2,1,1,NA
4,1,258,1,1,1,1
4,1,258,2,1,1,1
4,1,247,1,1,1,1
4,1,247,2,1,1,1
4,1,247,2,1,1,NA
4,1,247,2,1,1,1
4,1,247,2,1,1,NA
4,1,247,1,1,1,1
4,1,247,2,1,1,NA
4,1,247,2,2,2,NA
4,1,247,1,2,2,NA
4,1,247,1,NA,NA,NA
4,1,247,2,2,2,NA
4,1,247,1,1,1,1
4,1,247,2,1,1,1
4,1,247,1,2,2,1
4,1,247,1,NA,NA,NA
4,1,247,2,1,1,1
4,1,247,1,1,1,1
4,1,247,2,1,1,NA
4,1,247,1,2,2,NA
4,1,247,2,1,1,NA
4,1,247,1,1,1,NA
4,1,247,1,1,1,1
4,1,247,2,1,2,2
4,1,247,1,1,2,1
4,1,247,1,1,2,2
4,1,247,1,1,1,NA
4,1,247,2,1,1,NA
4,1,247,1,1,1,1
4,1,247,2,1,1,NA
4,1,247,1,1,1,1
4,1,247,2,1,1,1
4,1,247,2,1,1,1
4,2,254,2,1,1,1
4,2,254,1,1,1,2
4,2,254,2,2,2,NA
4,2,254,1,1,1,1
4,2,254,2,1,1,1
4,2,254,2,1,1,1
4,2,254,2,1,1,1
4,2,254,2,1,1,1
4,2,254,2,1,2,NA
4,2,254,1,2,2,NA
4,2,254,2,NA,NA,NA
4,2,254,2,1,1,NA
4,2,254,1,2,2,NA
4,2,254,1,1,1,1
4,2,254,2,1,1,2
4,2,254,2,2,2,NA
4,2,254,1,2,2,NA
4,2,254,1,2,2,NA
4,2,254,1,2,2,NA
4,2,254,2,NA,NA,NA
